id,date,user_username,user_displayname,content,like_count,retweet_count,reply_count,quote_count,lang,url,external_urls,is_retweet,is_quote,is_reply,referenced_tweet_id,referenced_tweet_text,search_query,search_preset,search_hashtags,search_lang,search_since,search_until,search_executed_at
1967644689445867697,2025-09-15 17:40:25+00:00,,,"RT @MSBBrandao: 3⃣ #HCM &amp; phenocopies can be distinguished by #WhyCMR LGE + parametric mapping💡

🔑in the era of precision medicine❗️
#HCM -…",0,5,0,0,en,https://x.com/i/web/status/1967644689445867697,,True,False,False,1967560334555926926,"3⃣ #HCM &amp; phenocopies can be distinguished by #WhyCMR LGE + parametric mapping💡

🔑in the era of precision medicine❗️
#HCM - 🫀 myosin inhibitors
#amyloidosis - stabilizers, silencers &amp; 🔜depleters 
#Fabry disease - enzyme therapy and chaperones

Gene therapy in the horizon 🔜 https://t.co/hxMMlqAZsV",(#Fabry OR #FabryDisease OR #FabryAwareness OR #FabryHeroes OR #LivingWithFabry OR #FabryTreatment OR #FabryCommunity OR #EnfermedadDeFabry OR #FabryEspañol OR #FabryLatAm OR #DiagnósticoPrecozFabry OR #TratamientoFabry OR #VisibilidadFabry OR #VidaConFabry OR #HéroesFabry OR #MesDeConcienciaciónFabry OR #GenéticaFabry),fabry,#Fabry #FabryDisease #FabryAwareness #FabryHeroes #LivingWithFabry #FabryTreatment #FabryCommunity #EnfermedadDeFabry #FabryEspañol #FabryLatAm #DiagnósticoPrecozFabry #TratamientoFabry #VisibilidadFabry #VidaConFabry #HéroesFabry #MesDeConcienciaciónFabry #GenéticaFabry,,2025-09-12,2025-09-18,2025-09-18T15:26:56Z
1967570958929297621,2025-09-15 12:47:26+00:00,,,"RT @MSBBrandao: 3⃣ #HCM &amp; phenocopies can be distinguished by #WhyCMR LGE + parametric mapping💡

🔑in the era of precision medicine❗️
#HCM -…",0,5,0,0,en,https://x.com/i/web/status/1967570958929297621,,True,False,False,1967560334555926926,"3⃣ #HCM &amp; phenocopies can be distinguished by #WhyCMR LGE + parametric mapping💡

🔑in the era of precision medicine❗️
#HCM - 🫀 myosin inhibitors
#amyloidosis - stabilizers, silencers &amp; 🔜depleters 
#Fabry disease - enzyme therapy and chaperones

Gene therapy in the horizon 🔜 https://t.co/hxMMlqAZsV",(#Fabry OR #FabryDisease OR #FabryAwareness OR #FabryHeroes OR #LivingWithFabry OR #FabryTreatment OR #FabryCommunity OR #EnfermedadDeFabry OR #FabryEspañol OR #FabryLatAm OR #DiagnósticoPrecozFabry OR #TratamientoFabry OR #VisibilidadFabry OR #VidaConFabry OR #HéroesFabry OR #MesDeConcienciaciónFabry OR #GenéticaFabry),fabry,#Fabry #FabryDisease #FabryAwareness #FabryHeroes #LivingWithFabry #FabryTreatment #FabryCommunity #EnfermedadDeFabry #FabryEspañol #FabryLatAm #DiagnósticoPrecozFabry #TratamientoFabry #VisibilidadFabry #VidaConFabry #HéroesFabry #MesDeConcienciaciónFabry #GenéticaFabry,,2025-09-12,2025-09-18,2025-09-18T15:26:56Z
1967568492699517379,2025-09-15 12:37:38+00:00,,,"RT @MSBBrandao: 3⃣ #HCM &amp; phenocopies can be distinguished by #WhyCMR LGE + parametric mapping💡

🔑in the era of precision medicine❗️
#HCM -…",0,5,0,0,en,https://x.com/i/web/status/1967568492699517379,,True,False,False,1967560334555926926,"3⃣ #HCM &amp; phenocopies can be distinguished by #WhyCMR LGE + parametric mapping💡

🔑in the era of precision medicine❗️
#HCM - 🫀 myosin inhibitors
#amyloidosis - stabilizers, silencers &amp; 🔜depleters 
#Fabry disease - enzyme therapy and chaperones

Gene therapy in the horizon 🔜 https://t.co/hxMMlqAZsV",(#Fabry OR #FabryDisease OR #FabryAwareness OR #FabryHeroes OR #LivingWithFabry OR #FabryTreatment OR #FabryCommunity OR #EnfermedadDeFabry OR #FabryEspañol OR #FabryLatAm OR #DiagnósticoPrecozFabry OR #TratamientoFabry OR #VisibilidadFabry OR #VidaConFabry OR #HéroesFabry OR #MesDeConcienciaciónFabry OR #GenéticaFabry),fabry,#Fabry #FabryDisease #FabryAwareness #FabryHeroes #LivingWithFabry #FabryTreatment #FabryCommunity #EnfermedadDeFabry #FabryEspañol #FabryLatAm #DiagnósticoPrecozFabry #TratamientoFabry #VisibilidadFabry #VidaConFabry #HéroesFabry #MesDeConcienciaciónFabry #GenéticaFabry,,2025-09-12,2025-09-18,2025-09-18T15:26:56Z
1967560334555926926,2025-09-15 12:05:13+00:00,,,"3⃣ #HCM &amp; phenocopies can be distinguished by #WhyCMR LGE + parametric mapping💡

🔑in the era of precision medicine❗️
#HCM - 🫀 myosin inhibitors
#amyloidosis - stabilizers, silencers &amp; 🔜depleters 
#Fabry disease - enzyme therapy and chaperones

Gene therapy in the horizon 🔜 https://t.co/hxMMlqAZsV",14,5,0,0,en,https://x.com/i/web/status/1967560334555926926,https://x.com/MSBBrandao/status/1967560334555926926/photo/1,False,False,True,1967560331787661331,"#LVH patterns
2⃣🫀 symmetric hypertrophy w/ concomitant balanced chamber dilatation is usually seen in athletes 👟🥎
💡 Diastolic function is usually enhanced, with high annular velocities (⬆️E') - this is helpful in the distinction from pathologic #LVH!",(#Fabry OR #FabryDisease OR #FabryAwareness OR #FabryHeroes OR #LivingWithFabry OR #FabryTreatment OR #FabryCommunity OR #EnfermedadDeFabry OR #FabryEspañol OR #FabryLatAm OR #DiagnósticoPrecozFabry OR #TratamientoFabry OR #VisibilidadFabry OR #VidaConFabry OR #HéroesFabry OR #MesDeConcienciaciónFabry OR #GenéticaFabry),fabry,#Fabry #FabryDisease #FabryAwareness #FabryHeroes #LivingWithFabry #FabryTreatment #FabryCommunity #EnfermedadDeFabry #FabryEspañol #FabryLatAm #DiagnósticoPrecozFabry #TratamientoFabry #VisibilidadFabry #VidaConFabry #HéroesFabry #MesDeConcienciaciónFabry #GenéticaFabry,,2025-09-12,2025-09-18,2025-09-18T15:26:56Z
1967449767446986950,2025-09-15 04:45:52+00:00,,,"RT @RarasReales: #FabryLink apoyo e información sobre la #EnfermedadDeFabry + conexión con otros expertos en un grupo LinkedIn.

Con la col…",0,3,0,0,es,https://x.com/i/web/status/1967449767446986950,,True,False,False,1953822772079054946,"#FabryLink apoyo e información sobre la #EnfermedadDeFabry + conexión con otros expertos en un grupo LinkedIn.

Con la colaboración de Sanofi y dirigido exclusivamente a profesionales sanitarios.
https://t.co/imz53vwRPr",(#Fabry OR #FabryDisease OR #FabryAwareness OR #FabryHeroes OR #LivingWithFabry OR #FabryTreatment OR #FabryCommunity OR #EnfermedadDeFabry OR #FabryEspañol OR #FabryLatAm OR #DiagnósticoPrecozFabry OR #TratamientoFabry OR #VisibilidadFabry OR #VidaConFabry OR #HéroesFabry OR #MesDeConcienciaciónFabry OR #GenéticaFabry),fabry,#Fabry #FabryDisease #FabryAwareness #FabryHeroes #LivingWithFabry #FabryTreatment #FabryCommunity #EnfermedadDeFabry #FabryEspañol #FabryLatAm #DiagnósticoPrecozFabry #TratamientoFabry #VisibilidadFabry #VidaConFabry #HéroesFabry #MesDeConcienciaciónFabry #GenéticaFabry,,2025-09-12,2025-09-18,2025-09-18T15:26:56Z
1967369943445606441,2025-09-14 23:28:41+00:00,,,"@BAMBossie81 @809trader Absolutely agree! Not mentioned the stock price here. Just said #Fabry #Gene #therapy and other #assets will move forward, and $SGMO is far from #bankrupt - despite the doomsayers. 
That said, with commercialization ahead, I believe the stock will rise sooner or later.",1,0,0,0,en,https://x.com/i/web/status/1967369943445606441,,False,False,True,1967367195916403164,"@ZinselmeyerB @809trader Means nothing when it relates to the stock
They can take on debt or dilute, reverse split, go OTC 
They can sell an asset,  partner 
For us, retail,  it has to be the right decision, the right deal,   the right sequence of events that triggers renewed market confidence",(#Fabry OR #FabryDisease OR #FabryAwareness OR #FabryHeroes OR #LivingWithFabry OR #FabryTreatment OR #FabryCommunity OR #EnfermedadDeFabry OR #FabryEspañol OR #FabryLatAm OR #DiagnósticoPrecozFabry OR #TratamientoFabry OR #VisibilidadFabry OR #VidaConFabry OR #HéroesFabry OR #MesDeConcienciaciónFabry OR #GenéticaFabry),fabry,#Fabry #FabryDisease #FabryAwareness #FabryHeroes #LivingWithFabry #FabryTreatment #FabryCommunity #EnfermedadDeFabry #FabryEspañol #FabryLatAm #DiagnósticoPrecozFabry #TratamientoFabry #VisibilidadFabry #VidaConFabry #HéroesFabry #MesDeConcienciaciónFabry #GenéticaFabry,,2025-09-12,2025-09-18,2025-09-18T15:26:56Z
1967319588951240960,2025-09-14 20:08:35+00:00,,,"@staycaffeinated @Drbagholders In order for $SGMO to file a #Fabry #BLA independently - which they could, as they are firmly in the driver’s seat with Fabry, unlike with #HemA (partnered with $PFE) - @SangamoTx will need cash!
In other words: either a partner, dilution, or alternatively, a #buyout (#BO).",13,0,3,0,en,https://x.com/i/web/status/1967319588951240960,,False,False,True,1967315077763350654,@Drbagholders Not necessarily. Timing in line with their q4 BLA guidance. They could be submitting on their own. But definitely a good sign that the BLA is being built. $SGMO,(#Fabry OR #FabryDisease OR #FabryAwareness OR #FabryHeroes OR #LivingWithFabry OR #FabryTreatment OR #FabryCommunity OR #EnfermedadDeFabry OR #FabryEspañol OR #FabryLatAm OR #DiagnósticoPrecozFabry OR #TratamientoFabry OR #VisibilidadFabry OR #VidaConFabry OR #HéroesFabry OR #MesDeConcienciaciónFabry OR #GenéticaFabry),fabry,#Fabry #FabryDisease #FabryAwareness #FabryHeroes #LivingWithFabry #FabryTreatment #FabryCommunity #EnfermedadDeFabry #FabryEspañol #FabryLatAm #DiagnósticoPrecozFabry #TratamientoFabry #VisibilidadFabry #VidaConFabry #HéroesFabry #MesDeConcienciaciónFabry #GenéticaFabry,,2025-09-12,2025-09-18,2025-09-18T15:26:56Z
1967150662824624470,2025-09-14 08:57:20+00:00,,,"Initial interim results from the first four subjects treated with $QURE AMT-191 – a high incidence of adverse side effects was observed in this small number of subjects. But it is still too early to make a comparison with $SGMO ST-920. #Fabry
""Two serious side effects related to https://t.co/VaXZxAj2ES",14,0,1,0,en,https://x.com/i/web/status/1967150662824624470,https://x.com/Franca_ole/status/1967150662824624470/photo/1,False,False,False,,,(#Fabry OR #FabryDisease OR #FabryAwareness OR #FabryHeroes OR #LivingWithFabry OR #FabryTreatment OR #FabryCommunity OR #EnfermedadDeFabry OR #FabryEspañol OR #FabryLatAm OR #DiagnósticoPrecozFabry OR #TratamientoFabry OR #VisibilidadFabry OR #VidaConFabry OR #HéroesFabry OR #MesDeConcienciaciónFabry OR #GenéticaFabry),fabry,#Fabry #FabryDisease #FabryAwareness #FabryHeroes #LivingWithFabry #FabryTreatment #FabryCommunity #EnfermedadDeFabry #FabryEspañol #FabryLatAm #DiagnósticoPrecozFabry #TratamientoFabry #VisibilidadFabry #VidaConFabry #HéroesFabry #MesDeConcienciaciónFabry #GenéticaFabry,,2025-09-12,2025-09-18,2025-09-18T15:26:56Z
1966926205979898291,2025-09-13 18:05:25+00:00,,,"La #EnfermedadDeFabry puede presentarse de muchas maneras, por eso cada camino hacia el diagnóstico es único.
https://t.co/cCAyugXqX0",1,0,0,0,es,https://x.com/i/web/status/1966926205979898291,https://x.com/SanofiES/status/1933532869487464577,False,True,False,1933532869487464577,"La #EnfermedadDeFabry es una patología minoritaria y progresiva que afecta unas 500 personas en España.

🙇 Aunque es genética, su diagnóstico suele ser un largo y difícil. 

¿Por qué?

➕ Infórmate de esta y otras #EnfermedadesRaras en @RarasReales. 

#SanofiEsEnfermedadesRaras https://t.co/ulaip0zJIL",(#Fabry OR #FabryDisease OR #FabryAwareness OR #FabryHeroes OR #LivingWithFabry OR #FabryTreatment OR #FabryCommunity OR #EnfermedadDeFabry OR #FabryEspañol OR #FabryLatAm OR #DiagnósticoPrecozFabry OR #TratamientoFabry OR #VisibilidadFabry OR #VidaConFabry OR #HéroesFabry OR #MesDeConcienciaciónFabry OR #GenéticaFabry),fabry,#Fabry #FabryDisease #FabryAwareness #FabryHeroes #LivingWithFabry #FabryTreatment #FabryCommunity #EnfermedadDeFabry #FabryEspañol #FabryLatAm #DiagnósticoPrecozFabry #TratamientoFabry #VisibilidadFabry #VidaConFabry #HéroesFabry #MesDeConcienciaciónFabry #GenéticaFabry,,2025-09-12,2025-09-18,2025-09-18T15:26:56Z
1966589107724857368,2025-09-12 19:45:55+00:00,,,"RT @rbarvil: ⏰ Just days left! Global leaders &amp; KOLs live on HCM, amyloidosis &amp; Fabry. In a few years you’ll ask why you missed this congre…",0,5,0,0,en,https://x.com/i/web/status/1966589107724857368,,True,False,False,1966053406725841400,"⏰ Just days left! Global leaders &amp; KOLs live on HCM, amyloidosis &amp; Fabry. In a few years you’ll ask why you missed this congress😉#HCM #Amyloidosis #Fabry https://t.co/MHWZ4K9Kb0",(#Fabry OR #FabryDisease OR #FabryAwareness OR #FabryHeroes OR #LivingWithFabry OR #FabryTreatment OR #FabryCommunity OR #EnfermedadDeFabry OR #FabryEspañol OR #FabryLatAm OR #DiagnósticoPrecozFabry OR #TratamientoFabry OR #VisibilidadFabry OR #VidaConFabry OR #HéroesFabry OR #MesDeConcienciaciónFabry OR #GenéticaFabry),fabry,#Fabry #FabryDisease #FabryAwareness #FabryHeroes #LivingWithFabry #FabryTreatment #FabryCommunity #EnfermedadDeFabry #FabryEspañol #FabryLatAm #DiagnósticoPrecozFabry #TratamientoFabry #VisibilidadFabry #VidaConFabry #HéroesFabry #MesDeConcienciaciónFabry #GenéticaFabry,,2025-09-12,2025-09-18,2025-09-18T15:26:56Z
1966427225202237538,2025-09-12 09:02:39+00:00,,,"RT @ZinselmeyerB: @adamfeuerstein Well, that really hinges on who steps in as the new $SGMO #CFO. It's entirely possible that a #VC / priva…",0,1,0,0,en,https://x.com/i/web/status/1966427225202237538,,True,False,False,1966256493378023859,"@adamfeuerstein Well, that really hinges on who steps in as the new $SGMO #CFO. It's entirely possible that a #VC / private equity partner signing on for a #Fabry strategic partnership / co-development agreement might prefer to appoint their own candidate as CFO. https://t.co/0cIySxF5dw",(#Fabry OR #FabryDisease OR #FabryAwareness OR #FabryHeroes OR #LivingWithFabry OR #FabryTreatment OR #FabryCommunity OR #EnfermedadDeFabry OR #FabryEspañol OR #FabryLatAm OR #DiagnósticoPrecozFabry OR #TratamientoFabry OR #VisibilidadFabry OR #VidaConFabry OR #HéroesFabry OR #MesDeConcienciaciónFabry OR #GenéticaFabry),fabry,#Fabry #FabryDisease #FabryAwareness #FabryHeroes #LivingWithFabry #FabryTreatment #FabryCommunity #EnfermedadDeFabry #FabryEspañol #FabryLatAm #DiagnósticoPrecozFabry #TratamientoFabry #VisibilidadFabry #VidaConFabry #HéroesFabry #MesDeConcienciaciónFabry #GenéticaFabry,,2025-09-12,2025-09-18,2025-09-18T15:26:56Z
